"trial_name","breeding_program","location","year","design_type","description","trial_type","plot_width","plot_length","field_size","planting_date","harvest_date","plot_name","accession_name","plot_number","block_number","is_a_control","rep_number","range_number","row_number","col_number","seedlot_name","num_seed_per_plot","weight_gram_seed_per_plot","entry_number","is_private","intercrop_accession_name"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1211","IL21-4039",1211,"","","","","","","","","24","","","NDP250052Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1212","IL23-376",1212,"","","","","","","","","24","","","NDP250107G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1213","IL23-4546",1213,"","","","","","","","","24","","","NDP250040Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1214","IL23-906",1214,"","","","","","","","","24","","","NDP170011G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1215","IL23-2134",1215,"","","","","","","","","24","","","NDP250162Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1216","IL22-1256",1216,"","","","","","","","","24","","","ND VICTORY"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1217","IL23-4572",1217,"","","","","","","","","24","","","NDP250079Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1218","IL23-1632",1218,"","","","","","","","","24","","","NDP250037Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1219","IL23-3655",1219,"","","","","","","","","24","","","NDP250136G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1220","IL22-4548",1220,"","","","","","","","","24","","","NDP250185G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1221","IL23-423",1221,"","","","","","","","","24","","","NDP150210Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1222","IL23-1657",1222,"","","","","","","","","24","","","NDP250087Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1223","IL23-2956",1223,"","","","","","","","","24","","","NDP250141G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1224","IL23-551",1224,"","","","","","","","","24","","","NDP250141G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1225","IL19-7058",1225,"","","","","","","","","24","","","NDP150412G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1226","IL23-2034",1226,"","","","","","","","","24","","","NDP250050Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1227","IL23-1608",1227,"","","","","","","","","24","","","NDP250125Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1228","IL23-1655",1228,"","","","","","","","","24","","","ND VICTORY"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1229","IL21-4020",1229,"","","","","","","","","24","","","NDP170001G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1230","IL19-7058",1230,"","","","","","","","","24","","","NDP170052G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1231","IL21-8143",1231,"","","","","","","","","24","","","NDP250070Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1232","IL23-1259",1232,"","","","","","","","","24","","","NDP250147G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1233","IL23-3848",1233,"","","","","","","","","24","","","NDP250085Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1234","IL23-3673",1234,"","","","","","","","","24","","","NDP250049Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1235","IL23-423",1235,"","","","","","","","","24","","","NDP250125Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1236","IL23-612",1236,"","","","","","","","","24","","","NDP250174Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1237","IL23-271",1237,"","","","","","","","","24","","","NDP250121Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1238","IL23-1206",1238,"","","","","","","","","24","","","NDP170328G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1239","IL19-2033",1239,"","","","","","","","","24","","","NDP250133G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1240","IL23-260",1240,"","","","","","","","","24","","","NDP170190Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1241","IL23-3565",1241,"","","","","","","","","24","","","NDP170182Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1242","IL19-7063",1242,"","","","","","","","","24","","","NDP250107G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1243","IL23-1628",1243,"","","","","","","","","24","","","NDP170202Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1244","IL23-1115",1244,"","","","","","","","","24","","","NDP250131Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1245","IL23-1617",1245,"","","","","","","","","24","","","NDP170273Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1246","IL19-2033",1246,"","","","","","","","","24","","","NDP150218Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1247","IL22-3958",1247,"","","","","","","","","24","","","NDP250128Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1248","IL23-1410",1248,"","","","","","","","","24","","","NDP250081Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1249","IL23-4274",1249,"","","","","","","","","24","","","NDP250082Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1250","IL23-376",1250,"","","","","","","","","24","","","NDP250152Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1251","IL23-3842",1251,"","","","","","","","","24","","","NDP250169Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1252","IL23-965",1252,"","","","","","","","","24","","","NDP170253Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1253","IL23-251",1253,"","","","","","","","","24","","","NDP170056G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1254","IL23-1628",1254,"","","","","","","","","24","","","NDP250036Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1255","IL23-3434",1255,"","","","","","","","","24","","","NDP250119G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1256","IL21-4039",1256,"","","","","","","","","24","","","NDP250052Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1257","IL23-2246",1257,"","","","","","","","","24","","","NDP250027G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1258","IL22-4235",1258,"","","","","","","","","24","","","NDP250122Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1259","IL23-1129",1259,"","","","","","","","","24","","","NDP250186G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1260","IL23-1764",1260,"","","","","","","","","24","","","NDP170183Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1261","IL21-753",1261,"","","","","","","","","24","","","NDP250161Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1262","IL23-771",1262,"","","","","","","","","24","","","NDP250076Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1263","IL22-2364",1263,"","","","","","","","","24","","","NDP140295G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1264","IL23-2010",1264,"","","","","","","","","24","","","NDP140295G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1265","IL23-4274",1265,"","","","","","","","","24","","","NDP250110G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1266","IL22-3958",1266,"","","","","","","","","24","","","NDP150070G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1267","IL23-4252",1267,"","","","","","","","","24","","","NDP250138G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1268","IL23-1617",1268,"","","","","","","","","24","","","NDP250097Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1269","IL23-4572",1269,"","","","","","","","","24","","","NDP170056G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1270","IL23-3627",1270,"","","","","","","","","24","","","NDP170245Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1271","IL23-3468",1271,"","","","","","","","","24","","","NDP170008G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1272","IL23-236",1272,"","","","","","","","","24","","","ND DAWN"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1273","IL23-3468",1273,"","","","","","","","","24","","","NDP250046Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1274","IL23-1617",1274,"","","","","","","","","24","","","NDP150338Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1275","IL23-1228",1275,"","","","","","","","","24","","","NDP120181Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1276","IL23-2942",1276,"","","","","","","","","24","","","NDP250080Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1277","IL23-4063",1277,"","","","","","","","","24","","","NDP140510Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1278","IL19-4556",1278,"","","","","","","","","24","","","NDP250079Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1279","IL23-1348",1279,"","","","","","","","","24","","","NDP250178Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1280","IL19-6432",1280,"","","","","","","","","24","","","NDP170104Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1281","IL23-723",1281,"","","","","","","","","24","","","NDP250061Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1282","IL23-3517",1282,"","","","","","","","","24","","","NDP250140G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1283","IL23-4721",1283,"","","","","","","","","24","","","NDP250042Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1284","IL23-1608",1284,"","","","","","","","","24","","","NDP250057G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1285","IL23-2371",1285,"","","","","","","","","24","","","NDP170006G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1286","IL23-1115",1286,"","","","","","","","","24","","","NDP250081Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1287","IL22-5830",1287,"","","","","","","","","24","","","NDP120181Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1288","IL23-4253",1288,"","","","","","","","","24","","","NDP170247Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1289","IL23-543",1289,"","","","","","","","","24","","","NDP250107G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1290","IL23-1228",1290,"","","","","","","","","24","","","NDP250083Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1291","IL23-1424",1291,"","","","","","","","","24","","","NDP160129G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1292","IL21-5956",1292,"","","","","","","","","24","","","NDP150119G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1293","IL23-1959",1293,"","","","","","","","","24","","","NDP170084G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1294","IL20-8320",1294,"","","","","","","","","24","","","NDP170006G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1295","IL23-669",1295,"","","","","","","","","24","","","NDP250185G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1296","IL23-1209",1296,"","","","","","","","","24","","","NDP250187G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1297","IL23-739",1297,"","","","","","","","","24","","","NDP250041Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1298","IL22-1423",1298,"","","","","","","","","24","","","NDP250136G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1299","IL23-4037",1299,"","","","","","","","","24","","","NDP250177Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1300","IL23-4572",1300,"","","","","","","","","24","","","NDP250058G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1301","IL23-1651",1301,"","","","","","","","","24","","","NDP170273Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1302","IL19-3661",1302,"","","","","","","","","24","","","NDP160153Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1303","IL23-1206",1303,"","","","","","","","","24","","","NDP170328G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1304","IL23-1358",1304,"","","","","","","","","24","","","NDP150070G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1305","IL20-618",1305,"","","","","","","","","24","","","NDP250112G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1306","IL22-4714",1306,"","","","","","","","","24","","","NDP250120G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1307","IL23-3312",1307,"","","","","","","","","24","","","NDP250158Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1308","IL20-6928",1308,"","","","","","","","","24","","","NDP250113G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1309","IL22-2364",1309,"","","","","","","","","24","","","NDP170084G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1310","IL23-3731",1310,"","","","","","","","","24","","","NDP170273Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1311","IL23-4037",1311,"","","","","","","","","24","","","NDP250110G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1312","IL20-8456",1312,"","","","","","","","","24","","","NDP250049Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1313","IL22-4169",1313,"","","","","","","","","24","","","NDP170336G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1314","IL23-2253",1314,"","","","","","","","","24","","","NDP250113G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1315","IL23-423",1315,"","","","","","","","","24","","","NDP250083Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1316","IL23-3751",1316,"","","","","","","","","24","","","NDP150119G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1317","IL23-1842",1317,"","","","","","","","","24","","","NDP170252Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1318","IL23-543",1318,"","","","","","","","","24","","","NDP250105G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1319","IL23-1410",1319,"","","","","","","","","24","","","NDP170022G"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1320","IL23-3754",1320,"","","","","","","","","24","","","NDP170245Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1321","IL20-8320",1321,"","","","","","","","","24","","","NDP250081Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1322","IL23-612",1322,"","","","","","","","","24","","","NDP120181Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1323","IL20-5913",1323,"","","","","","","","","24","","","NDP250163Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1324","IL23-1623",1324,"","","","","","","","","24","","","NDP150232Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1325","IL23-2443",1325,"","","","","","","","","24","","","NDP170322Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1326","IL23-1775",1326,"","","","","","","","","24","","","NDP170054Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1327","IL23-2625",1327,"","","","","","","","","24","","","NDP140510Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1328","IL23-1459",1328,"","","","","","","","","24","","","NDP250073Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1329","IL23-1621",1329,"","","","","","","","","24","","","NDP250079Y"
"B4I_2025_AL","Intercropping Cooperative","AL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_AL_1330","IL23-2443",1330,"","","","","","","","","24","","","NDP170054Y"
