trial_name,breeding_program,location,year,design_type,description,trial_type,plot_width,plot_length,field_size,planting_date,harvest_date,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,range_number,row_number,col_number,seedlot_name,num_seed_per_plot,weight_gram_seed_per_plot,entry_number,intercrop_accession_name
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1089,IL24-3533,1089,1,,,,5,19,,,24,,CDC INCA
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1090,IL24-1026,1090,1,,,,5,20,,,24,,NDP250165Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1091,IL24-7537,1091,1,,,,6,20,,,24,,NDP250239G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1092,IL24-1676,1092,1,,,,6,19,,,24,,NDP250215Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1093,IL24-2705,1093,1,,,,6,18,,,24,,NDP250039Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1094,IL24-6159,1094,1,,,,6,17,,,24,,NDP250259G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1095,IL24-7473,1095,1,,,,6,16,,,24,,NDP250227G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1096,IL24-2553,1096,1,,,,6,15,,,24,,NDP180030G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1097,IL24-4920,1097,1,,,,6,14,,,24,,NDP250216Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1098,IL24-7338,1098,1,,,,6,13,,,24,,NDP250374Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_PM3D_3106,IL21-4039,3106,1,,,,6,12,,,24,,NO_PEAS_PLANTED
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1099,IL24-3735,1099,1,,,,6,11,,,24,,NDP250341G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1100,IL24-8149,1100,1,,,,6,10,,,24,,NDP250223G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1101,IL24-2536,1101,1,,,,6,9,,,24,,NDP250279G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1102,IL24-8721,1102,1,,,,6,8,,,24,,NDP250266G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1103,IL24-6977,1103,1,,,,6,7,,,24,,NDP250238G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1104,IL24-155,1104,1,,,,6,6,,,24,,NDP250307G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1105,IL23-875,1105,1,,,,6,5,,,24,,NDP150232Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1106,IL24-8437,1106,1,,,,6,4,,,24,,NDP180072Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1107,IL24-2647,1107,1,,,,6,3,,,24,,NDP250015G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1108,IL24-618,1108,1,,,,6,2,,,24,,NDP250349G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_PM3D_3107,REINS,3107,1,,,,6,1,,,24,,NO_PEAS_PLANTED
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1109,IL24-7325,1109,1,,,,7,1,,,24,,NDP250259G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1110,IL24-5517,1110,1,,,,7,2,,,24,,NDP250369G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1111,IL24-6672,1111,1,,,,7,3,,,24,,NDP250195Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1112,IL24-8738,1112,1,,,,7,4,,,24,,NDP250265G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1113,IL24-6528,1113,1,,,,7,5,,,24,,NDP250347G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1114,IL24-5125,1114,1,,,,7,6,,,24,,NDP250276G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1115,IL24-3774,1115,1,,,,7,7,,,24,,NDP250178Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1116,IL24-7561,1116,1,,,,7,8,,,24,,NDP250274G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1117,IL24-975,1117,1,,,,7,9,,,24,,NDP250164Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1118,IL20-6928,1118,1,,,,7,10,,,24,,NDP170031G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1119,IL24-2408,1119,1,,,,7,11,,,24,,NDP250380G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1120,IL24-2309,1120,1,,,,7,12,,,24,,NDP250292Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1121,IL24-7325,1121,1,,,,7,13,,,24,,NDP250385G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1122,IL24-2715,1122,1,,,,7,14,,,24,,NDP250206Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1123,IL24-4822,1123,1,,,,7,15,,,24,,NDP250257Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1124,IL23-4063,1124,1,,,,7,16,,,24,,NDP170017G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1125,IL24-6521,1125,1,,,,7,17,,,24,,NDP250215Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1126,IL24-7306,1126,1,,,,7,18,,,24,,NDP250165Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_Mono_2106,IL21-3542,2106,1,,,,7,19,,,24,,NO_PEAS_PLANTED
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1127,IL24-3456,1127,1,,,,7,20,,,24,,NDP250378G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1128,IL24-8505,1128,1,,,,8,20,,,24,,NDP250203Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1129,IL24-4756,1129,1,,,,8,19,,,24,,NDP250237G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1130,IL24-3060,1130,1,,,,8,18,,,24,,NDP250244G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1131,IL24-1521,1131,1,,,,8,17,,,24,,NDP180091G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1132,IL24-6677,1132,1,,,,8,16,,,24,,NDP250339G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1133,IL24-5519,1133,1,,,,8,15,,,24,,NDP250190Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1134,IL24-6856,1134,1,,,,8,14,,,24,,NDP250243G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1135,IL24-7512,1135,1,,,,8,13,,,24,,NDP250201Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1136,IL24-7152,1136,1,,,,8,12,,,24,,NDP250002G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1137,IL24-6672,1137,1,,,,8,11,,,24,,NDP250253Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1138,IL24-5361,1138,1,,,,8,10,,,24,,NDP250190Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_PM3D_3108,IL20-7841,3108,1,,,,8,9,,,24,,ARCADIA
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1139,IL24-3516,1139,1,,,,8,8,,,24,,NDP250223G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1140,IL24-6420,1140,1,,,,8,7,,,24,,NDP250197Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1141,IL24-6742,1141,1,,,,8,6,,,24,,NDP250235G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1142,IL24-2566,1142,1,,,,8,5,,,24,,NDP180030G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1143,IL23-2371,1143,1,,,,8,4,,,24,,NDP170001G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_PM3D_3109,IL20-6928,3109,1,,,,8,3,,,24,,NO_PEAS_PLANTED
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1144,IL24-221,1144,1,,,,8,2,,,24,,NDP250330G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1145,IL24-3968,1145,1,,,,8,1,,,24,,NDP250302G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1146,IL24-7152,1146,1,,,,9,1,,,24,,NDP250204Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1147,IL24-7306,1147,1,,,,9,2,,,24,,NDP250280G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1148,IL24-3862,1148,1,,,,9,3,,,24,,NDP250326G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1149,IL24-2357,1149,1,,,,9,4,,,24,,NDP250378G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1150,IL24-2564,1150,1,,,,9,5,,,24,,NDP250228G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1151,IL24-2732,1151,1,,,,9,6,,,24,,NDP250164Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1152,IL24-3471,1152,1,,,,9,7,,,24,,CDC INCA
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1153,IL24-8746,1153,1,,,,9,8,,,24,,NDP250368G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1154,IL23-271,1154,1,,,,9,9,,,24,,NDP250121Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1155,IL24-7707,1155,1,,,,9,10,,,24,,NDP250220Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1156,IL24-8560,1156,1,,,,9,11,,,24,,NDP250198Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1157,IL19-1222,1157,1,,,,9,12,,,24,,NDP250177Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1158,IL24-2246,1158,1,,,,9,13,,,24,,NDP250380G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1159,IL24-2246,1159,1,,,,9,14,,,24,,NDP250383G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1160,IL24-6468,1160,1,,,,9,15,,,24,,NDP250241G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1161,IL24-7478,1161,1,,,,9,16,,,24,,NDP250228G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_PM3D_3110,IL21-3542,3110,1,,,,9,17,,,24,,CDC INCA
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1162,IL24-7535,1162,1,,,,9,18,,,24,,NDP250009Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1163,IL24-4920,1163,1,,,,9,19,,,24,,NDP250296Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1164,IL24-6616,1164,1,,,,9,20,,,24,,NDP180101G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1165,IL24-552,1165,1,,,,10,20,,,24,,NDP250340G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1166,IL24-3021,1166,1,,,,10,19,,,24,,NDP250338G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1167,IL24-4635,1167,1,,,,10,18,,,24,,NDP250017G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1168,IL24-3417,1168,1,,,,10,17,,,24,,NDP250315Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1169,IL24-3846,1169,1,,,,10,16,,,24,,NDP250244G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1170,IL24-3415,1170,1,,,,10,15,,,24,,NDP250002G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1171,IL24-6468,1171,1,,,,10,14,,,24,,NDP250246G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1172,IL24-6721,1172,1,,,,10,13,,,24,,NDP250219Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1173,IL24-2612,1173,1,,,,10,12,,,24,,NDP250009Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1174,IL24-2705,1174,1,,,,10,11,,,24,,NDP250199Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1175,IL24-1905,1175,1,,,,10,10,,,24,,NDP250273G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1176,IL24-3410,1176,1,,,,10,9,,,24,,NDP250276G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1177,IL24-8612,1177,1,,,,10,8,,,24,,NDP250159Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1178,IL24-1647,1178,1,,,,10,7,,,24,,NDP250350G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_Mono_2107,IL20-7841,2107,1,,,,10,6,,,24,,NO_PEAS_PLANTED
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1179,IL24-6547,1179,1,,,,10,5,,,24,,NDP250239G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1180,IL23-1115,1180,1,,,,10,4,,,24,,NDP250036Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1181,IL24-2373,1181,1,,,,10,3,,,24,,NDP250010Y
